,be,eo_model_name,eo_code,model_hour,year,month,month_year,calendar_fond_status,downtime_status,maintanance_jobs_id,maintanance_name
18704,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-18 08:00:00,2025,2,2_2025,1,0.3,100000084492_eto_2025-02-18 08:00:00,ЕТО
18705,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-18 09:00:00,2025,2,2_2025,1,0.0,,
18706,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-18 10:00:00,2025,2,2_2025,1,0.0,,
18707,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-18 11:00:00,2025,2,2_2025,1,0.0,,
18708,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-18 12:00:00,2025,2,2_2025,1,0.0,,
18709,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-18 13:00:00,2025,2,2_2025,1,0.0,,
18710,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-18 14:00:00,2025,2,2_2025,1,0.0,,
18711,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-18 15:00:00,2025,2,2_2025,1,0.0,,
18712,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-18 16:00:00,2025,2,2_2025,1,0.0,,
18713,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-18 17:00:00,2025,2,2_2025,1,0.0,,
18714,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-18 18:00:00,2025,2,2_2025,1,0.0,,
18715,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-18 19:00:00,2025,2,2_2025,1,0.0,,
18716,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-18 20:00:00,2025,2,2_2025,1,0.0,,
18717,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-18 21:00:00,2025,2,2_2025,1,0.0,,
18718,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-18 22:00:00,2025,2,2_2025,1,0.0,,
18719,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-18 23:00:00,2025,2,2_2025,1,0.0,,
18720,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-19 00:00:00,2025,2,2_2025,1,0.0,,
18721,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-19 01:00:00,2025,2,2_2025,1,0.0,,
18722,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-19 02:00:00,2025,2,2_2025,1,0.0,,
18723,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-19 03:00:00,2025,2,2_2025,1,0.0,,
18724,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-19 04:00:00,2025,2,2_2025,1,0.0,,
18725,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-19 05:00:00,2025,2,2_2025,1,0.0,,
18726,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-19 06:00:00,2025,2,2_2025,1,0.0,,
18727,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-19 07:00:00,2025,2,2_2025,1,0.0,,
18728,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-19 08:00:00,2025,2,2_2025,1,0.3,100000084492_eto_2025-02-19 08:00:00,ЕТО
18729,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-19 09:00:00,2025,2,2_2025,1,0.0,,
18730,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-19 10:00:00,2025,2,2_2025,1,0.0,,
18731,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-19 11:00:00,2025,2,2_2025,1,0.0,,
18732,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-19 12:00:00,2025,2,2_2025,1,0.0,,
18733,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-19 13:00:00,2025,2,2_2025,1,0.0,,
18734,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-19 14:00:00,2025,2,2_2025,1,0.0,,
18735,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-19 15:00:00,2025,2,2_2025,1,0.0,,
18736,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-19 16:00:00,2025,2,2_2025,1,0.0,,
18737,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-19 17:00:00,2025,2,2_2025,1,0.0,,
18738,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-19 18:00:00,2025,2,2_2025,1,0.0,,
18739,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-19 19:00:00,2025,2,2_2025,1,0.0,,
18740,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-19 20:00:00,2025,2,2_2025,1,0.0,,
18741,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-19 21:00:00,2025,2,2_2025,1,0.0,,
18742,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-19 22:00:00,2025,2,2_2025,1,0.0,,
18743,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-19 23:00:00,2025,2,2_2025,1,0.0,,
18744,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-20 00:00:00,2025,2,2_2025,1,0.0,,
18745,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-20 01:00:00,2025,2,2_2025,1,0.0,,
18746,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-20 02:00:00,2025,2,2_2025,1,0.0,,
18747,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-20 03:00:00,2025,2,2_2025,1,0.0,,
18748,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-20 04:00:00,2025,2,2_2025,1,0.0,,
18749,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-20 05:00:00,2025,2,2_2025,1,0.0,,
18750,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-20 06:00:00,2025,2,2_2025,1,0.0,,
18751,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-20 07:00:00,2025,2,2_2025,1,0.0,,
18752,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-20 08:00:00,2025,2,2_2025,1,0.3,100000084492_eto_2025-02-20 08:00:00,ЕТО
18753,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-20 09:00:00,2025,2,2_2025,1,0.0,,
18754,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-20 10:00:00,2025,2,2_2025,1,0.0,,
18755,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-20 11:00:00,2025,2,2_2025,1,0.0,,
18756,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-20 12:00:00,2025,2,2_2025,1,0.0,,
18757,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-20 13:00:00,2025,2,2_2025,1,0.0,,
18758,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-20 14:00:00,2025,2,2_2025,1,0.0,,
18759,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-20 15:00:00,2025,2,2_2025,1,0.0,,
18760,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-20 16:00:00,2025,2,2_2025,1,0.0,,
18761,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-20 17:00:00,2025,2,2_2025,1,0.0,,
18762,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-20 18:00:00,2025,2,2_2025,1,0.0,,
18763,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-20 19:00:00,2025,2,2_2025,1,0.0,,
18764,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-20 20:00:00,2025,2,2_2025,1,0.0,,
18765,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-20 21:00:00,2025,2,2_2025,1,0.0,,
18766,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-20 22:00:00,2025,2,2_2025,1,0.0,,
18767,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-20 23:00:00,2025,2,2_2025,1,0.0,,
18768,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-21 00:00:00,2025,2,2_2025,1,0.0,,
18769,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-21 01:00:00,2025,2,2_2025,1,0.0,,
18770,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-21 02:00:00,2025,2,2_2025,1,0.0,,
18771,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-21 03:00:00,2025,2,2_2025,1,0.0,,
18772,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-21 04:00:00,2025,2,2_2025,1,0.0,,
18773,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-21 05:00:00,2025,2,2_2025,1,0.0,,
18774,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-21 06:00:00,2025,2,2_2025,1,0.0,,
18775,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-21 07:00:00,2025,2,2_2025,1,0.0,,
18776,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-21 08:00:00,2025,2,2_2025,1,0.3,100000084492_eto_2025-02-21 08:00:00,ЕТО
18777,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-21 09:00:00,2025,2,2_2025,1,0.0,,
18778,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-21 10:00:00,2025,2,2_2025,1,0.0,,
18779,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-21 11:00:00,2025,2,2_2025,1,0.0,,
18780,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-21 12:00:00,2025,2,2_2025,1,0.0,,
18781,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-21 13:00:00,2025,2,2_2025,1,0.0,,
18782,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-21 14:00:00,2025,2,2_2025,1,0.0,,
18783,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-21 15:00:00,2025,2,2_2025,1,0.0,,
18784,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-21 16:00:00,2025,2,2_2025,1,0.0,,
18785,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-21 17:00:00,2025,2,2_2025,1,0.0,,
18786,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-21 18:00:00,2025,2,2_2025,1,0.0,,
18787,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-21 19:00:00,2025,2,2_2025,1,0.0,,
18788,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-21 20:00:00,2025,2,2_2025,1,0.0,,
18789,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-21 21:00:00,2025,2,2_2025,1,0.0,,
18790,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-21 22:00:00,2025,2,2_2025,1,0.0,,
18791,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-21 23:00:00,2025,2,2_2025,1,0.0,,
18792,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-22 00:00:00,2025,2,2_2025,1,0.0,,
18793,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-22 01:00:00,2025,2,2_2025,1,0.0,,
18794,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-22 02:00:00,2025,2,2_2025,1,0.0,,
18795,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-22 03:00:00,2025,2,2_2025,1,0.0,,
18796,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-22 04:00:00,2025,2,2_2025,1,0.0,,
18797,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-22 05:00:00,2025,2,2_2025,1,0.0,,
18798,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-22 06:00:00,2025,2,2_2025,1,0.0,,
18799,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-22 07:00:00,2025,2,2_2025,1,0.0,,
18800,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-22 08:00:00,2025,2,2_2025,1,0.3,100000084492_eto_2025-02-22 08:00:00,ЕТО
18801,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-22 09:00:00,2025,2,2_2025,1,0.0,,
18802,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-22 10:00:00,2025,2,2_2025,1,0.0,,
18803,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-22 11:00:00,2025,2,2_2025,1,0.0,,
18804,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-22 12:00:00,2025,2,2_2025,1,0.0,,
18805,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-22 13:00:00,2025,2,2_2025,1,0.0,,
18806,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-22 14:00:00,2025,2,2_2025,1,0.0,,
18807,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-22 15:00:00,2025,2,2_2025,1,0.0,,
18808,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-22 16:00:00,2025,2,2_2025,1,0.0,,
18809,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-22 17:00:00,2025,2,2_2025,1,0.0,,
18810,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-22 18:00:00,2025,2,2_2025,1,0.0,,
18811,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-22 19:00:00,2025,2,2_2025,1,0.0,,
18812,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-22 20:00:00,2025,2,2_2025,1,0.0,,
18813,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-22 21:00:00,2025,2,2_2025,1,0.0,,
18814,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-22 22:00:00,2025,2,2_2025,1,0.0,,
18815,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-22 23:00:00,2025,2,2_2025,1,0.0,,
18816,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-23 00:00:00,2025,2,2_2025,1,0.0,,
18817,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-23 01:00:00,2025,2,2_2025,1,0.0,,
18818,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-23 02:00:00,2025,2,2_2025,1,0.0,,
18819,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-23 03:00:00,2025,2,2_2025,1,0.0,,
18820,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-23 04:00:00,2025,2,2_2025,1,0.0,,
18821,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-23 05:00:00,2025,2,2_2025,1,0.0,,
18822,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-23 06:00:00,2025,2,2_2025,1,0.0,,
18823,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-23 07:00:00,2025,2,2_2025,1,0.0,,
18824,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-23 08:00:00,2025,2,2_2025,1,0.3,100000084492_eto_2025-02-23 08:00:00,ЕТО
18825,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-23 09:00:00,2025,2,2_2025,1,0.0,,
18826,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-23 10:00:00,2025,2,2_2025,1,0.0,,
18827,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-23 11:00:00,2025,2,2_2025,1,0.0,,
18828,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-23 12:00:00,2025,2,2_2025,1,0.0,,
18829,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-23 13:00:00,2025,2,2_2025,1,0.0,,
18830,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-23 14:00:00,2025,2,2_2025,1,0.0,,
18831,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-23 15:00:00,2025,2,2_2025,1,0.0,,
18832,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-23 16:00:00,2025,2,2_2025,1,0.0,,
18833,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-23 17:00:00,2025,2,2_2025,1,0.0,,
18834,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-23 18:00:00,2025,2,2_2025,1,0.0,,
18835,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-23 19:00:00,2025,2,2_2025,1,0.0,,
18836,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-23 20:00:00,2025,2,2_2025,1,0.0,,
18837,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-23 21:00:00,2025,2,2_2025,1,0.0,,
18838,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-23 22:00:00,2025,2,2_2025,1,0.0,,
18839,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-23 23:00:00,2025,2,2_2025,1,0.0,,
18840,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-24 00:00:00,2025,2,2_2025,1,0.0,,
18841,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-24 01:00:00,2025,2,2_2025,1,0.0,,
18842,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-24 02:00:00,2025,2,2_2025,1,0.0,,
18843,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-24 03:00:00,2025,2,2_2025,1,0.0,,
18844,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-24 04:00:00,2025,2,2_2025,1,0.0,,
18845,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-24 05:00:00,2025,2,2_2025,1,0.0,,
18846,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-24 06:00:00,2025,2,2_2025,1,0.0,,
18847,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-24 07:00:00,2025,2,2_2025,1,0.0,,
18848,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-24 08:00:00,2025,2,2_2025,1,0.3,100000084492_eto_2025-02-24 08:00:00,ЕТО
18849,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-24 09:00:00,2025,2,2_2025,1,0.0,,
18850,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-24 10:00:00,2025,2,2_2025,1,0.0,,
18851,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-24 11:00:00,2025,2,2_2025,1,0.0,,
18852,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-24 12:00:00,2025,2,2_2025,1,0.0,,
18853,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-24 13:00:00,2025,2,2_2025,1,0.0,,
18854,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-24 14:00:00,2025,2,2_2025,1,0.0,,
18855,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-24 15:00:00,2025,2,2_2025,1,0.0,,
18856,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-24 16:00:00,2025,2,2_2025,1,0.0,,
18857,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-24 17:00:00,2025,2,2_2025,1,0.0,,
18858,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-24 18:00:00,2025,2,2_2025,1,0.0,,
18859,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-24 19:00:00,2025,2,2_2025,1,0.0,,
18860,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-24 20:00:00,2025,2,2_2025,1,0.0,,
18861,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-24 21:00:00,2025,2,2_2025,1,0.0,,
18862,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-24 22:00:00,2025,2,2_2025,1,0.0,,
18863,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-24 23:00:00,2025,2,2_2025,1,0.0,,
18864,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-25 00:00:00,2025,2,2_2025,1,0.0,,
18865,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-25 01:00:00,2025,2,2_2025,1,0.0,,
18866,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-25 02:00:00,2025,2,2_2025,1,0.0,,
18867,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-25 03:00:00,2025,2,2_2025,1,0.0,,
18868,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-25 04:00:00,2025,2,2_2025,1,0.0,,
18869,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-25 05:00:00,2025,2,2_2025,1,0.0,,
18870,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-25 06:00:00,2025,2,2_2025,1,0.0,,
18871,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-25 07:00:00,2025,2,2_2025,1,0.0,,
18872,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-25 08:00:00,2025,2,2_2025,1,0.3,100000084492_eto_2025-02-25 08:00:00,ЕТО
18873,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-25 09:00:00,2025,2,2_2025,1,0.0,,
18874,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-25 10:00:00,2025,2,2_2025,1,0.0,,
18875,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-25 11:00:00,2025,2,2_2025,1,0.0,,
18876,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-25 12:00:00,2025,2,2_2025,1,0.0,,
18877,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-25 13:00:00,2025,2,2_2025,1,0.0,,
18878,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-25 14:00:00,2025,2,2_2025,1,0.0,,
18879,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-25 15:00:00,2025,2,2_2025,1,0.0,,
18880,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-25 16:00:00,2025,2,2_2025,1,0.0,,
18881,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-25 17:00:00,2025,2,2_2025,1,0.0,,
18882,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-25 18:00:00,2025,2,2_2025,1,0.0,,
18883,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-25 19:00:00,2025,2,2_2025,1,0.0,,
18884,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-25 20:00:00,2025,2,2_2025,1,0.0,,
18885,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-25 21:00:00,2025,2,2_2025,1,0.0,,
18886,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-25 22:00:00,2025,2,2_2025,1,0.0,,
18887,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-25 23:00:00,2025,2,2_2025,1,0.0,,
18888,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-26 00:00:00,2025,2,2_2025,1,0.0,,
18889,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-26 01:00:00,2025,2,2_2025,1,0.0,,
18890,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-26 02:00:00,2025,2,2_2025,1,0.0,,
18891,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-26 03:00:00,2025,2,2_2025,1,0.0,,
18892,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-26 04:00:00,2025,2,2_2025,1,0.0,,
18893,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-26 05:00:00,2025,2,2_2025,1,0.0,,
18894,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-26 06:00:00,2025,2,2_2025,1,0.0,,
18895,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-26 07:00:00,2025,2,2_2025,1,0.0,,
18896,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-26 08:00:00,2025,2,2_2025,1,0.3,100000084492_eto_2025-02-26 08:00:00,ЕТО
18897,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-26 09:00:00,2025,2,2_2025,1,0.0,,
18898,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-26 10:00:00,2025,2,2_2025,1,0.0,,
18899,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-26 11:00:00,2025,2,2_2025,1,0.0,,
18900,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-26 12:00:00,2025,2,2_2025,1,0.0,,
18901,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-26 13:00:00,2025,2,2_2025,1,0.0,,
18902,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-26 14:00:00,2025,2,2_2025,1,0.0,,
18903,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-26 15:00:00,2025,2,2_2025,1,0.0,,
18904,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-26 16:00:00,2025,2,2_2025,1,0.0,,
18905,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-26 17:00:00,2025,2,2_2025,1,0.0,,
18906,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-26 18:00:00,2025,2,2_2025,1,0.0,,
18907,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-26 19:00:00,2025,2,2_2025,1,0.0,,
18908,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-26 20:00:00,2025,2,2_2025,1,0.0,,
18909,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-26 21:00:00,2025,2,2_2025,1,0.0,,
18910,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-26 22:00:00,2025,2,2_2025,1,0.0,,
18911,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-26 23:00:00,2025,2,2_2025,1,0.0,,
18912,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-27 00:00:00,2025,2,2_2025,1,0.0,,
18913,Полюс Магадан,Самосвалы Komatsu 730E-10,100000084492,2025-02-27 01:00:00,2025,2,2_2025,1,0.0,,
